meter_id,zone_id,drop_ratio,min_drop_ratio,total_alarms,anomaly_score,rule_flagged,ml_flagged,ensemble_flagged,is_fraud
MTR-00148,ZONE-03,-0.0189827698501983,0.1566108117709752,1.0,-0.1615479018417897,False,False,False,False
MTR-00208,ZONE-10,-0.0038403147710632,0.0449454784384131,1.0,-0.16157213053783198,False,False,False,False
MTR-00470,ZONE-10,-0.0082836356437603,0.1767093118210388,1.0,-0.16197483949586428,False,False,False,False
MTR-00043,ZONE-08,-0.0124987279573174,0.049675083954817,1.0,-0.16215628506954127,False,False,False,False
MTR-00468,ZONE-06,-0.0288137956679368,0.1577577391466023,1.0,-0.16218501962695825,False,False,False,False
MTR-00178,ZONE-02,-0.0094267359799002,0.0409853645583324,1.0,-0.16222111807498574,False,False,False,False
MTR-00415,ZONE-01,-0.0040969115067113,0.1285308237342074,1.0,-0.16250126058833264,False,False,False,False
MTR-00433,ZONE-09,-0.0232949899144088,0.068418470261135,1.0,-0.16258829414073778,False,False,False,False
MTR-00306,ZONE-02,-0.0264891439384227,0.0201975735627093,0.0,-0.16287803332825462,False,False,False,False
MTR-00107,ZONE-08,-0.0289872645347017,0.0720633331247262,1.0,-0.1630604121671005,False,False,False,False
MTR-00238,ZONE-05,-0.0009833139847175,0.1074801171313221,1.0,-0.16334818929108386,False,False,False,False
MTR-00165,ZONE-05,0.0039270282496453,0.0722542000093595,1.0,-0.16342190447849347,False,False,False,False
MTR-00125,ZONE-09,-0.0159680372127479,0.0209901757856624,0.0,-0.16356653032694868,False,False,False,False
MTR-00473,ZONE-05,0.0001463458087831,0.1371960143037119,1.0,-0.1636110154788709,False,False,False,False
MTR-00250,ZONE-01,-0.0009838838927966,0.0467710546065099,1.0,-0.16431267483001744,False,False,False,False
MTR-00271,ZONE-03,0.0106173595307068,0.0589440902860033,0.0,-0.16458733524612312,False,False,False,False
MTR-00166,ZONE-09,-0.0295184007158346,0.0265822073035671,0.0,-0.164907172805633,False,False,False,False
MTR-00040,ZONE-07,-0.0030180608365018,0.0774714828897339,1.0,-0.1651671113814731,False,False,False,False
MTR-00221,ZONE-02,0.0014479328734724,0.1074977741404585,1.0,-0.1653720133942156,False,False,False,False
MTR-00369,ZONE-01,-0.0055862285906433,0.1545812497966178,1.0,-0.16709609020851562,False,False,False,False
MTR-00440,ZONE-04,-0.0070470319103561,0.0442263912660563,1.0,-0.16729533896046045,False,False,False,False
MTR-00061,ZONE-10,-0.0135570438692034,0.1036128942550577,1.0,-0.1673384711742471,False,False,False,False
MTR-00016,ZONE-08,-0.0119550005966651,0.1368966901354972,1.0,-0.16737851023055772,False,False,False,False
MTR-00069,ZONE-01,-0.011909996076787,0.0292801193584484,0.0,-0.1674222610616795,False,False,False,False
MTR-00192,ZONE-07,-0.0268511964708189,0.064701155393808,0.0,-0.16775129783311438,False,False,False,False
MTR-00322,ZONE-02,-0.0157360018940084,0.1773456232035121,0.0,-0.16810646288077247,False,False,False,False
MTR-00270,ZONE-06,-0.0201733673517898,0.0738950604567135,1.0,-0.1685083672379104,False,False,False,False
MTR-00128,ZONE-08,-0.0117227362047009,0.0830964890826747,1.0,-0.16878615230907612,False,False,False,False
MTR-00236,ZONE-08,-0.001168088203086,0.1449967147519288,0.0,-0.16960044433225102,False,False,False,False
MTR-00170,ZONE-01,-0.006323563351027,0.1079621509346873,1.0,-0.16988457080386948,False,False,False,False
MTR-00227,ZONE-09,0.0042584434654918,0.0412374548706567,0.0,-0.16995116255095838,False,False,False,False
MTR-00313,ZONE-02,-0.0221701106980654,0.0281343354760158,0.0,-0.16999137708269618,False,False,False,False
MTR-00102,ZONE-02,-0.0276145856957781,0.0847435511080318,0.0,-0.17013815769145768,False,False,False,False
MTR-00458,ZONE-07,-0.0141983967150682,0.0372767664736352,0.0,-0.17095286600562098,False,False,False,False
MTR-00267,ZONE-05,-0.0270902644755857,0.0317464318119625,0.0,-0.17110816270174234,False,False,False,False
MTR-00134,ZONE-06,-0.0043254803214789,0.286399227346418,0.0,-0.17137359995736384,False,False,False,False
MTR-00327,ZONE-03,-0.0205064059411888,0.0455423808372142,0.0,-0.17138963371007437,False,False,False,False
MTR-00425,ZONE-05,-0.0135163674762406,0.2511087645195353,0.0,-0.17152919551112517,False,False,False,False
MTR-00325,ZONE-10,-0.0251240833067085,0.0355972610387969,0.0,-0.17172655786451796,False,False,False,False
MTR-00484,ZONE-08,-0.034227945088858,0.1285729488134511,0.0,-0.1717631709408739,False,False,False,False
MTR-00084,ZONE-09,0.0018510438114457,0.2792178572889537,0.0,-0.17203529550915286,False,False,False,False
MTR-00456,ZONE-06,0.017080816832201,0.1464195577654725,0.0,-0.17237295778388256,False,False,False,False
MTR-00139,ZONE-04,-0.0202603039643574,0.095091315281297,0.0,-0.17368268057050612,False,False,False,False
MTR-00157,ZONE-02,0.0098896679986931,0.1099298801176205,0.0,-0.17385945648904005,False,False,False,False
MTR-00406,ZONE-06,0.0042533229435367,0.0964907566638005,0.0,-0.1738687773817199,False,False,False,False
MTR-00366,ZONE-06,0.0007610195861225,0.0644959274516105,0.0,-0.17432816711029953,False,False,False,False
MTR-00274,ZONE-10,-0.0094117686938777,0.0323681938343483,0.0,-0.17446180486782814,False,False,False,False
MTR-00237,ZONE-07,-0.0009671574851679,0.0773206210599005,0.0,-0.17454144953346268,False,False,False,False
MTR-00432,ZONE-08,-0.0058579019058233,0.0351437930884758,0.0,-0.17456197899174364,False,False,False,False
MTR-00101,ZONE-09,-0.0183314574794659,0.1715096730351314,0.0,-0.17467319363978828,False,False,False,False
MTR-00231,ZONE-05,-0.031982297202731,0.0768445142133036,0.0,-0.17475187906140038,False,False,False,False
MTR-00266,ZONE-06,0.0061740719064004,0.0491519026807643,0.0,-0.17476249491615659,False,False,False,False
MTR-00336,ZONE-09,-0.0164726051391639,0.1810442977001627,0.0,-0.17509829553687478,False,False,False,False
MTR-00418,ZONE-02,-0.0081505354460582,0.1052256679976245,0.0,-0.17517400931850874,False,False,False,False
MTR-00434,ZONE-02,-0.0060006138967474,0.0610619895309219,0.0,-0.1752645572151888,False,False,False,False
MTR-00002,ZONE-08,-0.0186544398204218,0.1780572427672497,0.0,-0.17569307117628402,False,False,False,False
MTR-00050,ZONE-08,-0.001183231913455,0.0866726585432534,0.0,-0.17629708388233245,False,False,False,False
MTR-00099,ZONE-07,-0.0133854203926457,0.0478696767468243,0.0,-0.17630695801798912,False,False,False,False
MTR-00081,ZONE-10,-0.0135250033402567,0.2748606201945851,0.0,-0.17631742741684747,False,False,False,False
MTR-00496,ZONE-05,-0.0103077482860316,0.0433649042749352,0.0,-0.1772828481253914,False,False,False,False
MTR-00395,ZONE-08,-0.0067953890176957,0.131232726463194,0.0,-0.1773734059393522,False,False,False,False
MTR-00213,ZONE-08,-0.0053056642847897,0.142658210334162,0.0,-0.17792984720560795,False,False,False,False
MTR-00136,ZONE-04,-0.0134257092032581,0.1332272259151764,0.0,-0.17808784330753685,False,False,False,False
MTR-00212,ZONE-08,-0.0393111740960232,0.1991754702396289,0.0,-0.17861326333969968,False,False,False,False
MTR-00197,ZONE-04,-0.0191012396694214,0.1067296340023613,0.0,-0.17890165217208132,False,False,False,False
MTR-00319,ZONE-10,-0.0216535681131782,0.1415861921223856,0.0,-0.1790559299664981,False,False,False,False
MTR-00230,ZONE-02,0.0027254644132216,0.0924055648759099,0.0,-0.1790785870875985,False,False,False,False
MTR-00243,ZONE-01,-0.0088453343424532,0.0486026022832493,0.0,-0.17928456881239468,False,False,False,False
MTR-00133,ZONE-01,-0.0333188612541091,0.0069731793976661,0.0,-0.17985290472446513,False,False,False,False
MTR-00364,ZONE-09,-0.006953521103193,0.0735296344036212,0.0,-0.1801496348002174,False,False,False,False
MTR-00420,ZONE-06,-0.021398394629982,0.0642772179055288,0.0,-0.18043929252499252,False,False,False,False
MTR-00137,ZONE-07,-0.0107603627119103,0.2577185040172928,0.0,-0.1810581147298982,False,False,False,False
MTR-00152,ZONE-03,-0.0101461583810507,0.1717302607386135,0.0,-0.18138139323292696,False,False,False,False
MTR-00113,ZONE-06,-0.008240867930761,0.1258804859843566,0.0,-0.18152647961897117,False,False,False,False
MTR-00114,ZONE-05,0.0283598417907936,0.1618278212572581,0.0,-0.18169232495380833,False,False,False,False
MTR-00141,ZONE-10,-0.0187132851909426,0.1462945892533393,0.0,-0.18243246416168307,False,False,False,False
MTR-00490,ZONE-07,-0.0105020076349466,0.0916391399806159,0.0,-0.18272770037615166,False,False,False,False
MTR-00173,ZONE-08,4.444418107152348e-05,0.0961831337295777,0.0,-0.18273496868305855,False,False,False,False
MTR-00172,ZONE-01,-0.0145866071604197,0.0754967292691617,0.0,-0.18294650583573135,False,False,False,False
MTR-00190,ZONE-04,-0.006583548103215,0.0803265549863281,0.0,-0.1829500721119297,False,False,False,False
MTR-00121,ZONE-05,-0.042808421328786,0.1791172033842724,0.0,-0.18300882949830338,False,False,False,False
MTR-00176,ZONE-05,-0.0242534792595596,0.0733438970163737,0.0,-0.18317457369294787,False,False,False,False
MTR-00410,ZONE-01,-0.0313161100070518,0.0114750945573435,0.0,-0.18357155661853342,False,False,False,False
MTR-00158,ZONE-06,-0.0165239510234402,0.1332263242375601,0.0,-0.18361834204494842,False,False,False,False
MTR-00206,ZONE-03,-0.0149394923785384,0.2546317781030236,0.0,-0.18379851627533234,False,False,False,False
MTR-00315,ZONE-03,-0.0226052182046616,0.1025290417702103,0.0,-0.18387499243064576,False,False,False,False
MTR-00041,ZONE-02,-0.0191960040096987,0.057463779912095,0.0,-0.18430994972501097,False,False,False,False
MTR-00181,ZONE-10,-0.0085631179209944,0.1298497157379794,0.0,-0.18459931492611126,False,False,False,False
MTR-00239,ZONE-04,-0.0036209889559839,0.069192838961841,0.0,-0.18474916468360925,False,False,False,False
MTR-00409,ZONE-10,0.0174374365911397,0.2171119377747716,0.0,-0.18598303050143522,False,False,False,False
MTR-00253,ZONE-02,-0.0388754993562021,0.0501502195516523,0.0,-0.18659145085001927,False,False,False,False
MTR-00422,ZONE-07,-0.0301828891543434,0.0620752152242864,0.0,-0.18712576164858585,False,False,False,False
MTR-00202,ZONE-10,-0.017707129236274,0.1191347435227248,0.0,-0.18713511762141077,False,False,False,False
MTR-00188,ZONE-04,-0.0254828821509029,0.0191464553469206,0.0,-0.18848118295643745,False,False,False,False
MTR-00106,ZONE-08,0.0205312554390755,0.0661525484998192,0.0,-0.18974969455313928,False,False,False,False
MTR-00291,ZONE-09,0.0043629320500787,0.1601605399253209,0.0,-0.19006072828964965,False,False,False,False
MTR-00006,ZONE-09,0.0060073807959516,0.2321456029746844,0.0,-0.19045994001285194,False,False,False,False
MTR-00457,ZONE-02,0.0255377310984822,0.0996331199194302,0.0,-0.19055530928518766,False,False,False,False
MTR-00095,ZONE-09,0.0044153591421589,0.1898604431128282,0.0,-0.1919353832201789,False,False,False,False
MTR-00298,ZONE-05,0.0009306248273255,0.2269997528027804,0.0,-0.1924403597368637,False,False,False,False
MTR-00402,ZONE-08,-0.0392947288455414,0.1177984169382703,0.0,-0.19348172958959325,False,False,False,False
MTR-00218,ZONE-01,-0.0215953709444101,0.0948543087414754,0.0,-0.19362596812103144,False,False,False,False
MTR-00124,ZONE-05,0.0199354595639426,0.0694172405804427,0.0,-0.19375525935938276,False,False,False,False
MTR-00397,ZONE-01,-0.034964885463544,0.1861123878953726,0.0,-0.19389588643714573,False,False,False,False
MTR-00303,ZONE-01,-0.0282820379983717,0.0139272989256601,0.0,-0.19398164652486904,False,False,False,False
MTR-00419,ZONE-03,-0.0019305391995985,0.1613737716944341,0.0,-0.1940113609798329,False,False,False,False
MTR-00341,ZONE-07,-0.0267723575837817,0.0312430145984147,0.0,-0.19509948615728956,False,False,False,False
MTR-00483,ZONE-03,-0.0386668618552676,0.1450739276826234,0.0,-0.19524173775011355,False,False,False,False
MTR-00477,ZONE-09,0.0067776843071274,0.1144080758641785,0.0,-0.19542953897785553,False,False,False,False
MTR-00018,ZONE-02,-0.0183829885322421,0.0549184579035326,0.0,-0.19572002195790145,False,False,False,False
MTR-00028,ZONE-09,0.022192861696525,0.0816241679656719,0.0,-0.1959575844652342,False,False,False,False
MTR-00416,ZONE-07,-0.0175431959500358,0.1779012821218289,0.0,-0.19612824324243333,False,False,False,False
MTR-00153,ZONE-10,0.0038132573057731,0.211831789023521,0.0,-0.19627736000274032,False,False,False,False
MTR-00219,ZONE-05,0.0107142371544727,0.0411670671232583,0.0,-0.19641856811990777,False,False,False,False
MTR-00283,ZONE-07,-0.0085804508592628,0.2119298302580629,0.0,-0.19677540137121075,False,False,False,False
MTR-00461,ZONE-08,-0.025836488284048,0.2124870933834405,0.0,-0.1969071873381561,False,False,False,False
MTR-00302,ZONE-09,-0.0201160215986637,0.0164061791860359,0.0,-0.19703606921335154,False,False,False,False
MTR-00023,ZONE-02,-0.0247568833039859,0.2166239795101647,0.0,-0.19712491962306183,False,False,False,False
MTR-00123,ZONE-07,0.0130388680870803,0.0767586732496107,0.0,-0.19730679577353094,False,False,False,False
MTR-00287,ZONE-02,-0.0334336210698757,0.1021359712683511,0.0,-0.1973866172200413,False,False,False,False
MTR-00249,ZONE-08,-0.0237097673554103,0.022965742785451,0.0,-0.1975903297068891,False,False,False,False
MTR-00120,ZONE-02,-0.0058159672112223,0.2111643479766783,0.0,-0.1978205537064754,False,False,False,False
MTR-00138,ZONE-01,-0.0239840362254883,0.0905253463294829,0.0,-0.198086847608752,False,False,False,False
MTR-00269,ZONE-07,-0.0109047383192999,0.032123399136772,0.0,-0.19830393625022263,False,False,False,False
MTR-00388,ZONE-09,-0.0222230168236996,0.0442136127152129,0.0,-0.19865528245264458,False,False,False,False
MTR-00009,ZONE-03,0.0057168453339002,0.1791430046463604,0.0,-0.19868041676409548,False,False,False,False
MTR-00104,ZONE-01,-0.0253477766748666,0.0252594067707787,0.0,-0.1988068413974034,False,False,False,False
MTR-00374,ZONE-04,-0.0221291272041097,0.0184093391959117,0.0,-0.19910611207216322,False,False,False,False
MTR-00317,ZONE-08,-0.0264749080695134,0.0210264664846179,0.0,-0.19916746806746516,False,False,False,False
MTR-00401,ZONE-10,-0.0111613309186897,0.0254896888004105,0.0,-0.19932263971549619,False,False,False,False
MTR-00373,ZONE-05,-0.0099625859218657,0.175150091359958,0.0,-0.19947323023010588,False,False,False,False
MTR-00182,ZONE-02,-0.0173331591580803,0.030481446836503,0.0,-0.19951118285014996,False,False,False,False
MTR-00427,ZONE-09,-0.0061350118540908,0.2055679565211362,0.0,-0.19965496481556005,False,False,False,False
MTR-00146,ZONE-09,-0.0028867334612379,0.0620336815177999,0.0,-0.199801227765957,False,False,False,False
MTR-00403,ZONE-04,-0.0053550329687082,0.1161337043107062,0.0,-0.20004864155763652,False,False,False,False
MTR-00118,ZONE-02,-0.0332293156843941,0.1298674757510494,0.0,-0.20044575315542135,False,False,False,False
MTR-00022,ZONE-04,-0.0082555112591704,0.0460066938686347,0.0,-0.20068035816531038,False,False,False,False
MTR-00326,ZONE-03,0.0030641566971616,0.1836734693877552,0.0,-0.20087401214101797,False,False,False,False
MTR-00047,ZONE-05,-0.0209520955841042,0.1550245327540357,0.0,-0.20125436056224488,False,False,False,False
MTR-00498,ZONE-04,-0.0271521500380163,0.0815240348061164,0.0,-0.20126076264928683,False,False,False,False
MTR-00072,ZONE-02,-0.0309123970478124,0.1691867871138382,0.0,-0.20129383706477627,False,False,False,False
MTR-00207,ZONE-08,-0.0285518574371825,0.0282704275610119,0.0,-0.20135111637461672,False,False,False,False
MTR-00070,ZONE-05,-0.0212507930898782,0.0288105315451856,0.0,-0.20140278196281658,False,False,False,False
MTR-00429,ZONE-01,-0.0236930422786021,0.0204788509143568,0.0,-0.20145618693958378,False,False,False,False
MTR-00185,ZONE-05,-0.0208052787503365,0.0306901106793378,0.0,-0.2018458936803581,False,False,False,False
MTR-00195,ZONE-10,-0.0040985078701407,0.1741201318993943,0.0,-0.20191354712084775,False,False,False,False
MTR-00032,ZONE-03,-0.0268891048939228,0.180965260755642,0.0,-0.20192031537824462,False,False,False,False
MTR-00489,ZONE-08,-0.0301160779558866,0.0777954103739103,0.0,-0.2019436600910841,False,False,False,False
MTR-00066,ZONE-04,-0.0047552487859703,0.0374017814685279,0.0,-0.2019807474559585,False,False,False,False
MTR-00289,ZONE-06,-0.0189099333564002,0.0369022008935959,0.0,-0.2020441512977621,False,False,False,False
MTR-00435,ZONE-05,-0.0065287202065089,0.0419522482488513,0.0,-0.20212267011474927,False,False,False,False
MTR-00177,ZONE-08,0.0126620655824822,0.067448286467615,0.0,-0.20234208747067362,False,False,False,False
MTR-00097,ZONE-03,-0.0190877333734478,0.077871935014792,0.0,-0.20249818101558342,False,False,False,False
MTR-00085,ZONE-07,-0.0255252444901969,0.0442321704312251,0.0,-0.2025141396054151,False,False,False,False
MTR-00384,ZONE-03,0.0023211010478723,0.048323180949402,0.0,-0.20253085868453835,False,False,False,False
MTR-00460,ZONE-02,0.0096348061981216,0.0745783916645078,0.0,-0.20272371788244736,False,False,False,False
MTR-00321,ZONE-04,0.0093901343326101,0.1273858830232507,0.0,-0.20274101005240913,False,False,False,False
MTR-00001,ZONE-01,0.0091115843147482,0.114336621615749,0.0,-0.20281316909675506,False,False,False,False
MTR-00161,ZONE-10,-0.0027049365091291,0.0258088358192475,0.0,-0.20320001556059342,False,False,False,False
MTR-00413,ZONE-03,-0.0257925198403996,0.1191300916385321,0.0,-0.2032788082495281,False,False,False,False
MTR-00256,ZONE-02,-0.0225837872939138,0.1506187091886431,0.0,-0.2035582066740837,False,False,False,False
MTR-00052,ZONE-02,-0.0251706237890048,0.1350241476040371,0.0,-0.20385077688317088,False,False,False,False
MTR-00064,ZONE-10,-0.0012996178005715,0.1510561141427763,0.0,-0.20387496519351922,False,False,False,False
MTR-00164,ZONE-05,-0.0073624787620802,0.1022525896559914,0.0,-0.20396438680840884,False,False,False,False
MTR-00491,ZONE-10,-0.0131589649442851,0.0312910309889268,0.0,-0.2041882352313279,False,False,False,False
MTR-00226,ZONE-04,0.0107867622143295,0.0607906168704853,0.0,-0.2045232813874649,False,False,False,False
MTR-00466,ZONE-10,-0.0128817095530127,0.1445912625655939,0.0,-0.20453184051048406,False,False,False,False
MTR-00492,ZONE-09,0.0125417482436945,0.0906368766555338,0.0,-0.20458291548738727,False,False,False,False
MTR-00073,ZONE-05,0.007918224120833,0.1257914409947365,0.0,-0.2046287374940382,False,False,False,False
MTR-00217,ZONE-01,-0.0286969898625,0.0977365632751126,0.0,-0.20492756346669416,False,False,False,False
MTR-00393,ZONE-04,-0.0203348608346165,0.0331668106524434,0.0,-0.20493995594013947,False,False,False,False
MTR-00037,ZONE-09,-0.0139494261880273,0.1223860130270825,0.0,-0.2049652235594327,False,False,False,False
MTR-00344,ZONE-06,0.0115743926777234,0.1117266533617782,0.0,-0.20498591288529405,False,False,False,False
MTR-00391,ZONE-08,-0.0049526211427579,0.0258191601430177,0.0,-0.20512082398748815,False,False,False,False
MTR-00480,ZONE-02,-0.0242231633322993,0.0987468165388471,0.0,-0.2052496552366322,False,False,False,False
MTR-00448,ZONE-10,-0.0074576330045841,0.13842200305598,0.0,-0.20525934710688443,False,False,False,False
MTR-00299,ZONE-03,-0.022070435881238,0.091282375236892,0.0,-0.2054681830230891,False,False,False,False
MTR-00262,ZONE-02,-0.0095761160399943,0.1265314744402197,0.0,-0.20566356436072986,False,False,False,False
MTR-00370,ZONE-08,0.0062469566108819,0.1265793587739307,0.0,-0.20569757793241933,False,False,False,False
MTR-00475,ZONE-07,-0.0234350440611279,0.1670469410726781,0.0,-0.2057399464664963,False,False,False,False
MTR-00290,ZONE-05,-0.0091460290350129,0.0317433207270952,0.0,-0.2058514326021259,False,False,False,False
MTR-00354,ZONE-05,-0.0164663884559304,0.0919603801096081,0.0,-0.20586293751510765,False,False,False,False
MTR-00347,ZONE-10,-0.0122847350531021,0.1440177148418217,0.0,-0.20611211261683093,False,False,False,False
MTR-00398,ZONE-02,-0.0141911273103716,0.0903012918670606,0.0,-0.20615681509196976,False,False,False,False
MTR-00132,ZONE-06,-0.0256438282014448,0.1555805383798638,0.0,-0.2061923021151893,False,False,False,False
MTR-00026,ZONE-07,-0.0147472777953232,0.0962143161190217,0.0,-0.20622520448518294,False,False,False,False
MTR-00008,ZONE-07,-0.0203551352617401,0.082152476870828,0.0,-0.20624859348405306,False,False,False,False
MTR-00488,ZONE-06,-0.0060378105513214,0.0963080273186181,0.0,-0.20652811087017608,False,False,False,False
MTR-00376,ZONE-01,-0.0044413134035776,0.1417544719431512,0.0,-0.20662329280868635,False,False,False,False
MTR-00038,ZONE-09,0.0111316706364048,0.0693518406555552,0.0,-0.20666401182194966,False,False,False,False
MTR-00363,ZONE-03,-0.0112514865553616,0.1038967056388713,0.0,-0.20666633377732485,False,False,False,False
MTR-00199,ZONE-04,-0.0149994880720796,0.1241644605011041,0.0,-0.20674751459688362,False,False,False,False
MTR-00063,ZONE-04,-0.0062925806084452,0.0917220858197427,0.0,-0.2069340027337686,False,False,False,False
MTR-00348,ZONE-10,-0.0065288203800504,0.1481577892063403,0.0,-0.20712728387443846,False,False,False,False
MTR-00296,ZONE-06,-0.0151868021597012,0.1170986318398645,0.0,-0.20713427299688048,False,False,False,False
MTR-00307,ZONE-04,-0.0107472434353976,0.0376640689240799,0.0,-0.20735195140033635,False,False,False,False
MTR-00174,ZONE-08,-0.0014074873063059,0.0568519639051854,0.0,-0.20738145568211525,False,False,False,False
MTR-00285,ZONE-05,0.0077252905460386,0.1205374840903873,0.0,-0.2074537774908869,False,False,False,False
MTR-00500,ZONE-05,-0.0022338982172023,0.1128356248433678,0.0,-0.20760512245289037,False,False,False,False
MTR-00163,ZONE-05,-0.0147525484653043,0.0363371101747383,0.0,-0.2076212507649527,False,False,False,False
MTR-00122,ZONE-07,-0.0097564022485947,0.0439725171767646,0.0,-0.20779364276477313,False,False,False,False
MTR-00412,ZONE-03,-0.0129290750086681,0.1294833763531995,0.0,-0.20784969884531534,False,False,False,False
MTR-00108,ZONE-07,-0.0122591481914677,0.0449472786273974,0.0,-0.20786616429258437,False,False,False,False
MTR-00323,ZONE-07,-0.0278254622805218,0.0808501110219616,0.0,-0.20794024766521402,False,False,False,False
MTR-00048,ZONE-09,0.0023990741261665,0.0895573969442948,0.0,-0.20804361429620638,False,False,False,False
MTR-00339,ZONE-03,-0.014590715661052,0.055871074219698,0.0,-0.20805497632525838,False,False,False,False
MTR-00078,ZONE-03,-0.0262010935329179,0.0474163043965402,0.0,-0.208157309280336,False,False,False,False
MTR-00379,ZONE-04,-0.0005653408377095,0.0818864795597879,0.0,-0.20816354326477066,False,False,False,False
MTR-00387,ZONE-01,-0.0080819131560294,0.1050571666307129,0.0,-0.2082107690467071,False,False,False,False
MTR-00495,ZONE-03,-0.017919716629041,0.0750917839144412,0.0,-0.20822251334034197,False,False,False,False
MTR-00430,ZONE-08,-0.0186092325010773,0.1330349055027394,0.0,-0.20823762941400947,False,False,False,False
MTR-00308,ZONE-06,-0.0115722822553177,0.0687989596556957,0.0,-0.20825614853801316,False,False,False,False
MTR-00203,ZONE-05,-0.0098665676381703,0.0418992982635864,0.0,-0.2083523145127379,False,False,False,False
MTR-00452,ZONE-10,-0.0184193208739142,0.1487233482495393,0.0,-0.20845349896547527,False,False,False,False
MTR-00112,ZONE-08,-0.0226958817231544,0.0849726619645789,0.0,-0.20849868712678848,False,False,False,False
MTR-00075,ZONE-07,-0.0049468883416632,0.0675953314196622,0.0,-0.20860507090702918,False,False,False,False
MTR-00080,ZONE-07,-0.0035410586167161,0.0576482420272109,0.0,-0.20886545866847372,False,False,False,False
MTR-00265,ZONE-10,-0.0191097162851938,0.0563281207726853,0.0,-0.20896045731733376,False,False,False,False
MTR-00493,ZONE-08,-0.0210954054126544,0.0719630930987312,0.0,-0.20902204382169381,False,False,False,False
MTR-00301,ZONE-04,-0.0016875047940476,0.0671604992384313,0.0,-0.20909351876715454,False,False,False,False
MTR-00204,ZONE-07,-0.0171262729333099,0.0438001866456092,0.0,-0.20917161117637917,False,False,False,False
MTR-00331,ZONE-06,0.0040248988264752,0.0615329001313713,0.0,-0.20924026645517108,False,False,False,False
MTR-00357,ZONE-02,-0.0052604749295535,0.086249132694241,0.0,-0.20934562437001225,False,False,False,False
MTR-00444,ZONE-05,0.0033792295137632,0.0831717656337287,0.0,-0.20943735070428737,False,False,False,False
MTR-00311,ZONE-07,-0.0075342652388348,0.1269516880568953,0.0,-0.2097802454871872,False,False,False,False
MTR-00074,ZONE-02,0.0040840741733876,0.0903652977455086,0.0,-0.2098218875363893,False,False,False,False
MTR-00273,ZONE-02,-0.0159822362220989,0.0557829101096035,0.0,-0.20982438370912854,False,False,False,False
MTR-00423,ZONE-08,-0.0106998718630415,0.1161164913137089,0.0,-0.2099433267066908,False,False,False,False
MTR-00462,ZONE-02,-0.0071021991280468,0.0673506095529945,0.0,-0.20995576271175198,False,False,False,False
MTR-00054,ZONE-05,-0.0194636586144514,0.1252527402362456,0.0,-0.2099616443792618,False,False,False,False
MTR-00126,ZONE-06,0.0002326807929761,0.0947165947941549,0.0,-0.2099648619107205,False,False,False,False
MTR-00019,ZONE-09,-0.0098792862737087,0.0581264684850341,0.0,-0.21002895941412075,False,False,False,False
MTR-00248,ZONE-05,-0.0100790494033722,0.0391697451039608,0.0,-0.21008148572535695,False,False,False,False
MTR-00119,ZONE-03,-0.0013738750732199,0.0557233383794968,0.0,-0.210316689737585,False,False,False,False
MTR-00494,ZONE-07,-0.0010647645629813,0.1428128391998758,0.0,-0.2107109281614158,False,False,False,False
MTR-00179,ZONE-10,-0.0073775824607489,0.1316303106931982,0.0,-0.2108201747390791,False,False,False,False
MTR-00035,ZONE-09,-0.0047656834720506,0.1364960278456586,0.0,-0.210864199613908,False,False,False,False
MTR-00439,ZONE-01,0.0014061078383621,0.0673211873274368,0.0,-0.21110819470375952,False,False,False,False
MTR-00381,ZONE-01,-0.0061582635963501,0.1159302567202523,0.0,-0.2114637698166591,False,False,False,False
MTR-00255,ZONE-07,-0.0123497607841611,0.1242366486444436,0.0,-0.21182231517220468,False,False,False,False
MTR-00417,ZONE-10,-0.0077916965753583,0.1052863130108596,0.0,-0.21208303329525519,False,False,False,False
MTR-00010,ZONE-01,-0.0162980507961896,0.071026484973392,0.0,-0.21273661472477978,False,False,False,False
MTR-00371,ZONE-04,-0.0104796564847382,0.0639874843276709,0.0,-0.21283490405291788,False,False,False,False
MTR-00088,ZONE-04,-0.0061788737849752,0.095855543464227,0.0,-0.2134521188693505,False,False,False,False
MTR-00034,ZONE-06,-0.0061846054018979,0.0917754886852136,0.0,-0.21376494496298032,False,False,False,False
